feat_0	feat_1	feat_2	feat_3	label
-0.7724413877578084	0.36075760239525223	-2.381101325504745	0.08756999856023924	0.0
1.1494603494659446	0.6225459371796891	0.373029393994218	0.45965795412125965	0.0
-1.9087921658084848	-1.160262700727636	-0.2736454485734128	-0.8276602780534795	1.0
-0.7769469454662005	0.3143429885076965	-2.262318506243238	0.06339125339933988	0.0
-1.1704705376390987	0.022123819493561972	-2.1737679735754902	-0.13421975547018156	0.0
0.7901003669294754	0.6853062352887638	-0.44740487360308157	0.4469295901427309	0.0
1.686169889935727	1.632913101894674	-1.4207265350272436	1.040505566804641	0.0
-0.9391289258328815	-1.0227083782811874	1.100938269732546	-0.6371443231582048	1.0
-1.2426815806615432	-1.1471527921467466	0.8931618813249707	-0.7381982270343821	1.0
0.426749100345748	0.052892805973648545	0.6258591691181342	0.07995591661425973	1.0
1.3628952179079818	0.27350613547311714	1.712808968269572	0.30857180869135986	1.0
-0.9652503967844662	-0.0012115247453379338	-1.7394363384482565	-0.12058747271713302	0.0
0.06135861092617667	-0.3239197381239696	0.9965184549531001	-0.15720499465911622	0.0
1.0651694267855942	1.3709361672765374	-1.825578337369655	0.8300106574416692	0.0
1.3448796386050443	0.006631689510300258	2.410031769442714	0.17052972022145574	1.0
0.17383894179518167	0.45350365837417417	-0.9262100904790483	0.2523783553265335	0.0
-0.5823615432836551	-0.9581512211512299	1.5685508406036721	-0.5599508599272586	1.0
1.1390487866411942	1.0507841679663432	-0.8167564269031167	0.6762791351900518	0.0
0.6158204936772175	0.3517534439208477	0.15001176103974112	0.25553516969275303	1.0
-0.9803501740873749	-0.9838427596880154	0.9202384021366892	-0.6224903783951619	1.0
0.8583657066287798	0.41028952333829005	0.4278616590390182	0.31546804687312663	1.0
0.11118096054467497	0.2431854697561273	-0.4642378424380855	0.13756713451560745	0.0
-1.244961408091183	-0.9282633071414784	0.2905075030632843	-0.6270964979239546	1.0
2.1377683321179357	2.3073926096129083	-2.4496880402468144	1.4398534157464187	0.0
1.7834106897606006	0.311945781182602	2.3669345566756763	0.3803982474215339	1.0
-1.7961677863311452	-1.1255341867662183	-0.16526606964010382	-0.795990086074396	1.0
-0.5629418326586257	-0.8929431515420676	1.4253059571005693	-0.5243551122229407	1.0
-0.161712652597788	-0.6760581850601737	1.556663952417182	-0.36412127732541044	0.0
0.3499472841975002	0.338246934358969	-0.293086830646359	0.215616805505	1.0
-0.6526913947851176	-1.0565552567549015	1.7106500900745853	-0.6187664777026559	1.0
1.3467078095366385	0.6467397067770707	0.663001361882062	0.496485191248176	0.0
1.2710115586019641	0.9355108342607842	-0.26329209979288015	0.6340222803838959	0.0
-0.007361515289909137	0.6680154772716108	-1.839933308164969	0.3390144006836276	1.0
2.2687978396551918	2.292265433086145	-2.171751460041282	1.4484413899421973	0.0
-0.9851491574528222	-0.14042064395706333	-1.3947056169560117	-0.1938992688310047	0.0
-0.6514611277528672	-0.6377497370570302	0.5676765640820862	-0.4054983054475368	0.0
-0.007513242934777065	-0.46955143541187166	1.2703908815062874	-0.23987187846994804	0.0
-0.6452339947446675	-0.2918853527616487	-0.366822678828736	-0.2287262272938467	0.0
-0.6682767299968684	-0.6930738950298634	0.6885962636240703	-0.43574081674777265	0.0
0.4291806292614301	0.4529228198033323	-0.463605167850496	0.28381920525739446	1.0
-0.6310999808929303	-0.9817066605719855	1.5449648394851456	-0.5779950872441446	1.0
-0.633336990164832	-0.715124269895362	0.8119748133192095	-0.4426188095543443	0.0
-0.9366499217556852	-1.0469572131924236	1.1717208486263675	-0.649175579054045	1.0
-1.317702730797753	-1.0819557367997932	0.5794351611757242	-0.7143461385797889	1.0
1.016594100069215	0.4359477104676319	0.6433807748620596	0.3481907943490902	1.0
0.27502352583491485	0.45633660995493447	-0.7512689269085109	0.26639617566460316	1.0
1.0925615216495284	0.03472500719664594	1.8776548973221032	0.153464793859951	1.0
1.4766027628448297	1.6022757389386715	-1.715321967824956	0.9988682023491544	0.0
1.007191848467473	0.25942639613750856	1.1090904499235783	0.2571967577349323	1.0
0.6583019473906877	0.5975387088745274	-0.4453712595606576	0.38588658606747617	0.0
-0.9583759647896559	-0.92396987635107	0.7961943366774932	-0.5892920189609705	1.0
-1.2940795235339353	-1.1517849350154938	0.8130297250912667	-0.746943610374604	1.0
-0.19357957051215402	-0.788707047004326	1.8071591066823567	-0.42540502359350774	1.0
0.7426836761123174	0.3488230989454722	0.38707469301724484	0.2698118459638306	1.0
-1.4826282506758979	-1.113481821956729	0.36786981764552373	-0.7508872369032239	0.0
-1.5032304545666517	-1.0157425649569733	0.0634115151622876	-0.7037118464284048	1.0
-1.9604635452339183	-0.6424536480588009	-1.7828506471515144	-0.5705878678425877	0.0
0.874938470334274	0.4739616533456545	0.28367656434095534	0.34992836240674546	1.0
-0.5812653672690105	-0.901439451747262	1.4154555591407743	-0.5309560098958259	1.0
2.4360959353821023	2.5294868491811013	-2.5183621281277513	1.589948427931039	0.0
1.1837086741002238	1.9238265043861036	-3.1233974358694785	1.126090166616534	0.0
-0.9480307169581167	0.009519453254557029	-1.7376895104259318	-0.11298662495023415	0.0
0.6235052975763742	0.7737451504525644	-0.9900205761068865	0.47122691370576647	0.0
0.5627759717252849	0.5446874385597618	-0.4733242298187581	0.3471195272866776	1.0
-1.41156533931669	-0.6692385646935731	-0.718579358997987	-0.5159952036923046	0.0
-1.216137558090312	-0.9654048713197633	0.44410969428360236	-0.6424140052107616	1.0
-0.578326073535004	0.01461183744127904	-1.0841165413318687	-0.06444470167091171	0.0
0.45518887011213005	0.6708274875952039	-1.0124928296381237	0.39793571982281734	0.0
-1.73292143669998	-0.6527203398813421	-1.3439522675653124	-0.5475310144422564	0.0
1.1448953360993084	0.8416288264673546	-0.23427971345116938	0.5705740740479468	0.0
0.6078801211019205	0.4582241817740008	-0.15546137288552986	0.3087274398275192	1.0
2.5844200697965283	2.6710388633158924	-2.6376287082911642	1.6804144296691015	0.0
1.4711893987261069	0.5711363081301416	1.0944837975126884	0.47348512200569726	1.0
1.384271907727683	0.35627802320093	1.5250703423481364	0.35334839290418546	1.0
-0.3619241954927511	-0.9586504956374712	1.9679133234714135	-0.5328067652698684	1.0
-0.7565503413009047	-0.9406986536728271	1.2063320065419116	-0.5727197933810795	0.0
-0.5137042836953848	-0.9178773027757325	1.5823845340513478	-0.5309234817744451	1.0
-0.9722410121827697	-1.0114826351423063	1.0104587362867234	-0.6355474421391021	0.0
-1.1430943373546711	-0.19941493962998866	-1.5185581080534254	-0.24355037798123658	0.0
-1.0766198515987122	0.3648574896915286	-2.941503116186931	0.05184994472463229	0.0
-1.200551768049792	-1.035235560805283	0.6631968659602765	-0.6760112064379095	1.0
-0.6166730204054539	-0.4182582658802382	0.0303018522247398	-0.28948307336984747	0.0
-0.07711316213162578	-0.8556953516496999	2.200612840544686	-0.4450173841282357	1.0
0.8696437220500096	1.395347826479234	-2.24534988166875	0.8181309946218895	0.0
-0.9235484123859158	0.1918369003451238	-2.1920214372745126	-0.017168842355800792	0.0
1.546369456110967	1.6532055965625518	-1.72862313354483	1.0334559012354143	0.0
2.483848095803489	2.379737540660007	-2.022666979582086	1.5196814365391125	0.0
1.7953954550952753	0.19090891480547298	2.719539870185919	0.32029646911581455	1.0
-0.7328831853890189	-0.2020085168067298	-0.7708343447995059	-0.1938850137030135	0.0
0.5493950812726895	0.08494130940930766	0.759660744891421	0.11150793120424791	1.0
-1.1618776419076926	-0.24888790666007013	-1.417190751179296	-0.2710599916320478	0.0
-1.5460448245111549	-1.0873188292755813	0.18183098234356865	-0.745455864546193	1.0
0.090712520654599	0.5963929217672633	-1.4670147653353856	0.3147578464413976	1.0
-0.940776952982234	-0.38244940914464415	-0.652781143388395	-0.3115440947391426	0.0
1.3666654180290472	0.2524665229347754	1.77714739081403	0.29833409489617435	1.0
-1.3659293377756718	0.44019840515314523	-3.669862797973507	0.05422998645194601	0.0
1.3429681806298688	1.4721077962202929	-1.60066251657824	0.9160209148743516	0.0
1.7029011382952763	1.8596412218530094	-2.0104908269582875	1.1579589855790857	0.0
-1.3585634103441921	-1.235373251864499	0.9251712413212041	-0.7974934398535943	1.0
0.9737551750164757	0.1322966065482322	1.396348523726695	0.1883490765130133	1.0
1.6580872389470858	-0.04873597829934351	3.126923772492036	0.18128365180502376	1.0
1.7923151104216084	0.1509461833290564	2.823253669477239	0.2995779976139064	1.0
-1.266984498645793	-1.0860316532468461	0.6821516936331449	-0.710116458754543	1.0
0.2836499113405063	0.2903837235314541	-0.28190737818852385	0.18302081614461815	0.0
1.3831204185363497	0.3232284519767814	1.6133631102818522	0.33638752069961714	1.0
1.6955698027324901	1.4127598791779312	-0.8017613160489849	0.9296457218351882	0.0
-0.9021336276814578	-1.126907033997775	1.4526569064344041	-0.6855691746785477	1.0
-0.5003462507962453	-1.0421441937470886	1.946301546423507	-0.5924982215138052	1.0
